institution_id,year,disease_id,disease_count
INST002,2026,D014,266
INST002,2026,D015,453
INST002,2026,D016,441
INST002,2026,D017,193
INST002,2026,D018,246
INST002,2026,D019,297
INST002,2026,D020,384
INST002,2026,D021,127
INST002,2026,D022,172
INST002,2026,D023,266
INST002,2026,D024,63
INST002,2026,D025,86
INST002,2026,D026,54
INST002,2026,D027,118
INST002,2026,D028,123
INST002,2026,D029,72
INST002,2026,D030,77
INST002,2026,D031,71
INST002,2026,D032,99
INST002,2026,D033,132
INST002,2026,D034,68
INST002,2026,D035,51
INST002,2026,D036,45
INST002,2026,D037,216
INST002,2026,D038,250
INST002,2026,D039,124
INST002,2026,D040,154
INST002,2026,D041,102
INST002,2026,D042,170
INST002,2026,D043,78
INST002,2026,D044,100
INST002,2026,D045,79
INST002,2026,D046,168
INST002,2026,D047,307
INST002,2026,D048,106
INST002,2026,D049,50
INST002,2026,D050,37
INST003,2015,D001,706
INST003,2015,D002,658
INST003,2015,D003,355
INST003,2015,D004,190
INST003,2015,D005,318
INST003,2015,D006,264
INST003,2015,D007,379
INST003,2015,D008,235
INST003,2015,D009,119
INST003,2015,D010,155
INST003,2015,D011,79
INST003,2015,D012,262
INST003,2015,D013,106
INST003,2015,D014,246
INST003,2015,D015,366
INST003,2015,D016,424
INST003,2015,D017,178
INST003,2015,D018,326
INST003,2015,D019,251
INST003,2015,D020,372
INST003,2015,D021,131
INST003,2015,D022,150
INST003,2015,D023,217
INST003,2015,D024,71
INST003,2015,D025,73
INST003,2015,D026,64
INST003,2015,D027,125
INST003,2015,D028,113
INST003,2015,D029,81
INST003,2015,D030,84
INST003,2015,D031,67
INST003,2015,D032,100
INST003,2015,D033,124
INST003,2015,D034,53
INST003,2015,D035,48
INST003,2015,D036,50
INST003,2015,D037,85
INST003,2015,D038,274
INST003,2015,D039,108
INST003,2015,D040,112
INST003,2015,D041,77
INST003,2015,D042,175
INST003,2015,D043,84
INST003,2015,D044,109
INST003,2015,D045,62
INST003,2015,D046,136
INST003,2015,D047,250
INST003,2015,D048,111
INST003,2015,D049,40
INST003,2015,D050,37
INST003,2016,D001,780
INST003,2016,D002,475
INST003,2016,D003,296
INST003,2016,D004,197
INST003,2016,D005,282
INST003,2016,D006,256
INST003,2016,D007,391
INST003,2016,D008,325
INST003,2016,D009,169
INST003,2016,D010,151
INST003,2016,D011,91
INST003,2016,D012,252
INST003,2016,D013,124
INST003,2016,D014,297
INST003,2016,D015,437
INST003,2016,D016,423
INST003,2016,D017,229
INST003,2016,D018,346
INST003,2016,D019,285
INST003,2016,D020,315
INST003,2016,D021,131
INST003,2016,D022,165
INST003,2016,D023,236
INST003,2016,D024,83
INST003,2016,D025,80
INST003,2016,D026,63
INST003,2016,D027,111
INST003,2016,D028,124
INST003,2016,D029,71
INST003,2016,D030,76
INST003,2016,D031,69
INST003,2016,D032,89
INST003,2016,D033,130
INST003,2016,D034,78
INST003,2016,D035,58
INST003,2016,D036,39
INST003,2016,D037,79
INST003,2016,D038,214
INST003,2016,D039,125
INST003,2016,D040,111
INST003,2016,D041,98
INST003,2016,D042,208
INST003,2016,D043,102
INST003,2016,D044,90
INST003,2016,D045,68
INST003,2016,D046,163
INST003,2016,D047,238
INST003,2016,D048,112
INST003,2016,D049,38
INST003,2016,D050,41
INST003,2017,D001,845
INST003,2017,D002,508
INST003,2017,D003,351
INST003,2017,D004,181
INST003,2017,D005,338
INST003,2017,D006,215
INST003,2017,D007,367
INST003,2017,D008,261
INST003,2017,D009,165
INST003,2017,D010,162
INST003,2017,D011,91
INST003,2017,D012,277
INST003,2017,D013,152
INST003,2017,D014,252
INST003,2017,D015,469
INST003,2017,D016,427
INST003,2017,D017,265
INST003,2017,D018,359
INST003,2017,D019,311
INST003,2017,D020,308
INST003,2017,D021,114
INST003,2017,D022,152
INST003,2017,D023,267
INST003,2017,D024,84
INST003,2017,D025,84
INST003,2017,D026,51
INST003,2017,D027,101
INST003,2017,D028,127
INST003,2017,D029,86
INST003,2017,D030,84
INST003,2017,D031,63
INST003,2017,D032,119
INST003,2017,D033,171
INST003,2017,D034,61
INST003,2017,D035,66
INST003,2017,D036,41
INST003,2017,D037,110
INST003,2017,D038,226
INST003,2017,D039,109
INST003,2017,D040,159
INST003,2017,D041,80
INST003,2017,D042,184
INST003,2017,D043,84
INST003,2017,D044,91
INST003,2017,D045,61
INST003,2017,D046,150
INST003,2017,D047,255
INST003,2017,D048,144
INST003,2017,D049,42
INST003,2017,D050,30
INST003,2018,D001,878
INST003,2018,D002,639
INST003,2018,D003,414
INST003,2018,D004,165
INST003,2018,D005,297
INST003,2018,D006,280
INST003,2018,D007,416
INST003,2018,D008,251
INST003,2018,D009,167
INST003,2018,D010,166
INST003,2018,D011,74
INST003,2018,D012,257
INST003,2018,D013,125
INST003,2018,D014,298
INST003,2018,D015,433
INST003,2018,D016,506
INST003,2018,D017,234
INST003,2018,D018,261
INST003,2018,D019,297
INST003,2018,D020,320
INST003,2018,D021,101
INST003,2018,D022,149
INST003,2018,D023,259
INST003,2018,D024,75
INST003,2018,D025,65
INST003,2018,D026,71
INST003,2018,D027,120
INST003,2018,D028,99
INST003,2018,D029,77
INST003,2018,D030,76
INST003,2018,D031,66
INST003,2018,D032,105
INST003,2018,D033,161
INST003,2018,D034,62
INST003,2018,D035,59
INST003,2018,D036,49
INST003,2018,D037,81
INST003,2018,D038,321
INST003,2018,D039,95
INST003,2018,D040,140
INST003,2018,D041,93
INST003,2018,D042,231
INST003,2018,D043,94
INST003,2018,D044,110
INST003,2018,D045,76
INST003,2018,D046,163
INST003,2018,D047,350
INST003,2018,D048,111
INST003,2018,D049,37
INST003,2018,D050,43
INST003,2019,D001,832
INST003,2019,D002,624
INST003,2019,D003,405
INST003,2019,D004,208
INST003,2019,D005,298
INST003,2019,D006,199
INST003,2019,D007,387
INST003,2019,D008,325
INST003,2019,D009,132
INST003,2019,D010,186
INST003,2019,D011,90
INST003,2019,D012,328
INST003,2019,D013,144
INST003,2019,D014,291
INST003,2019,D015,345
INST003,2019,D016,507
INST003,2019,D017,224
INST003,2019,D018,279
INST003,2019,D019,261
INST003,2019,D020,301
INST003,2019,D021,99
INST003,2019,D022,178
INST003,2019,D023,229
INST003,2019,D024,91
INST003,2019,D025,77
INST003,2019,D026,54
INST003,2019,D027,125
INST003,2019,D028,106
INST003,2019,D029,71
INST003,2019,D030,93
INST003,2019,D031,87
INST003,2019,D032,99
INST003,2019,D033,129
INST003,2019,D034,64
INST003,2019,D035,70
INST003,2019,D036,50
INST003,2019,D037,111
INST003,2019,D038,254
INST003,2019,D039,135
INST003,2019,D040,136
INST003,2019,D041,91
INST003,2019,D042,222
INST003,2019,D043,92
INST003,2019,D044,128
INST003,2019,D045,83
INST003,2019,D046,126
INST003,2019,D047,301
INST003,2019,D048,137
INST003,2019,D049,46
INST003,2019,D050,35
INST003,2020,D001,803
INST003,2020,D002,543
INST003,2020,D003,377
INST003,2020,D004,183
INST003,2020,D005,341
INST003,2020,D006,227
INST003,2020,D007,308
INST003,2020,D008,329
INST003,2020,D009,142
INST003,2020,D010,199
INST003,2020,D011,82
INST003,2020,D012,360
INST003,2020,D013,160
INST003,2020,D014,213
INST003,2020,D015,438
INST003,2020,D016,428
INST003,2020,D017,253
INST003,2020,D018,323
INST003,2020,D019,374
INST003,2020,D020,291
INST003,2020,D021,126
INST003,2020,D022,168
INST003,2020,D023,184
INST003,2020,D024,62
INST003,2020,D025,83
INST003,2020,D026,57
INST003,2020,D027,107
INST003,2020,D028,124
INST003,2020,D029,78
INST003,2020,D030,89
INST003,2020,D031,89
INST003,2020,D032,100
INST003,2020,D033,166
INST003,2020,D034,69
INST003,2020,D035,61
INST003,2020,D036,43
INST003,2020,D037,1569
INST003,2020,D038,237
INST003,2020,D039,95
INST003,2020,D040,148
INST003,2020,D041,90
INST003,2020,D042,180
INST003,2020,D043,92
INST003,2020,D044,102
INST003,2020,D045,68
INST003,2020,D046,147
INST003,2020,D047,344
INST003,2020,D048,110
INST003,2020,D049,52
INST003,2020,D050,37
INST003,2021,D001,873
INST003,2021,D002,585
INST003,2021,D003,425
INST003,2021,D004,187
INST003,2021,D005,268
INST003,2021,D006,262
INST003,2021,D007,435
INST003,2021,D008,269
INST003,2021,D009,143
INST003,2021,D010,139
INST003,2021,D011,93
INST003,2021,D012,354
INST003,2021,D013,157
INST003,2021,D014,282
INST003,2021,D015,492
INST003,2021,D016,484
INST003,2021,D017,256
INST003,2021,D018,307
INST003,2021,D019,272
INST003,2021,D020,303
INST003,2021,D021,104
INST003,2021,D022,170
INST003,2021,D023,186
INST003,2021,D024,78
INST003,2021,D025,72
INST003,2021,D026,68
INST003,2021,D027,117
INST003,2021,D028,127
INST003,2021,D029,63
INST003,2021,D030,77
INST003,2021,D031,91
INST003,2021,D032,116
INST003,2021,D033,154
INST003,2021,D034,76
INST003,2021,D035,69
INST003,2021,D036,38
INST003,2021,D037,2292
INST003,2021,D038,283
INST003,2021,D039,112
INST003,2021,D040,147
INST003,2021,D041,86
INST003,2021,D042,220
INST003,2021,D043,102
INST003,2021,D044,121
INST003,2021,D045,66
INST003,2021,D046,181
INST003,2021,D047,282
INST003,2021,D048,142
INST003,2021,D049,37
INST003,2021,D050,32
INST003,2022,D001,671
INST003,2022,D002,561
INST003,2022,D003,403
INST003,2022,D004,181
INST003,2022,D005,382
INST003,2022,D006,287
INST003,2022,D007,441
INST003,2022,D008,265
INST003,2022,D009,163
INST003,2022,D010,174
INST003,2022,D011,79
INST003,2022,D012,285
INST003,2022,D013,141
INST003,2022,D014,263
INST003,2022,D015,369
INST003,2022,D016,547
INST003,2022,D017,200
INST003,2022,D018,329
INST003,2022,D019,354
INST003,2022,D020,363
INST003,2022,D021,141
INST003,2022,D022,158
INST003,2022,D023,262
INST003,2022,D024,62
INST003,2022,D025,63
INST003,2022,D026,65
INST003,2022,D027,119
INST003,2022,D028,131
INST003,2022,D029,85
INST003,2022,D030,82
INST003,2022,D031,81
INST003,2022,D032,108
INST003,2022,D033,162
INST003,2022,D034,63
INST003,2022,D035,73
INST003,2022,D036,46
INST003,2022,D037,1156
INST003,2022,D038,291
INST003,2022,D039,106
INST003,2022,D040,115
INST003,2022,D041,76
INST003,2022,D042,189
INST003,2022,D043,92
INST003,2022,D044,102
INST003,2022,D045,80
INST003,2022,D046,143
INST003,2022,D047,320
INST003,2022,D048,135
INST003,2022,D049,53
INST003,2022,D050,46
INST003,2023,D001,740
INST003,2023,D002,623
INST003,2023,D003,347
INST003,2023,D004,192
INST003,2023,D005,297
INST003,2023,D006,224
INST003,2023,D007,327
INST003,2023,D008,271
INST003,2023,D009,148
INST003,2023,D010,179
INST003,2023,D011,84
INST003,2023,D012,357
INST003,2023,D013,121
INST003,2023,D014,247
INST003,2023,D015,442
INST003,2023,D016,433
INST003,2023,D017,258
INST003,2023,D018,312
INST003,2023,D019,329
INST003,2023,D020,351
INST003,2023,D021,115
INST003,2023,D022,126
INST003,2023,D023,275
INST003,2023,D024,78
INST003,2023,D025,92
INST003,2023,D026,55
INST003,2023,D027,110
INST003,2023,D028,102
INST003,2023,D029,77
INST003,2023,D030,99
INST003,2023,D031,82
INST003,2023,D032,108
INST003,2023,D033,158
INST003,2023,D034,80
INST003,2023,D035,60
INST003,2023,D036,54
INST003,2023,D037,208
INST003,2023,D038,302
INST003,2023,D039,110
INST003,2023,D040,134
INST003,2023,D041,96
INST003,2023,D042,171
INST003,2023,D043,95
INST003,2023,D044,97
INST003,2023,D045,78
INST003,2023,D046,172
INST003,2023,D047,270
INST003,2023,D048,149
INST003,2023,D049,50
INST003,2023,D050,33
INST003,2024,D001,843
INST003,2024,D002,768
INST003,2024,D003,395
INST003,2024,D004,258
INST003,2024,D005,407
INST003,2024,D006,248
INST003,2024,D007,442
INST003,2024,D008,334
INST003,2024,D009,144
INST003,2024,D010,165
INST003,2024,D011,98
INST003,2024,D012,348
INST003,2024,D013,155
INST003,2024,D014,312
INST003,2024,D015,487
INST003,2024,D016,492
INST003,2024,D017,276
INST003,2024,D018,304
INST003,2024,D019,442
INST003,2024,D020,434
INST003,2024,D021,129
INST003,2024,D022,164
INST003,2024,D023,299
INST003,2024,D024,89
INST003,2024,D025,95
INST003,2024,D026,64
INST003,2024,D027,148
INST003,2024,D028,133
INST003,2024,D029,94
INST003,2024,D030,115
INST003,2024,D031,91
INST003,2024,D032,138
INST003,2024,D033,192
INST003,2024,D034,85
INST003,2024,D035,57
INST003,2024,D036,52
INST003,2024,D037,256
INST003,2024,D038,343
INST003,2024,D039,146
INST003,2024,D040,163
INST003,2024,D041,115
INST003,2024,D042,227
INST003,2024,D043,91
INST003,2024,D044,139
INST003,2024,D045,92
INST003,2024,D046,200
INST003,2024,D047,287
INST003,2024,D048,151
INST003,2024,D049,42
INST003,2024,D050,51
INST003,2025,D001,640
INST003,2025,D002,572
INST003,2025,D003,327
INST003,2025,D004,213
INST003,2025,D005,321
INST003,2025,D006,281
INST003,2025,D007,463
INST003,2025,D008,346
INST003,2025,D009,173
INST003,2025,D010,143
INST003,2025,D011,81
INST003,2025,D012,280
INST003,2025,D013,132
INST003,2025,D014,287
INST003,2025,D015,440
INST003,2025,D016,440
INST003,2025,D017,206
INST003,2025,D018,369
INST003,2025,D019,311
INST003,2025,D020,335
INST003,2025,D021,140
INST003,2025,D022,172
INST003,2025,D023,251
INST003,2025,D024,85
INST003,2025,D025,82
INST003,2025,D026,55
INST003,2025,D027,106
INST003,2025,D028,129
INST003,2025,D029,70
INST003,2025,D030,103
INST003,2025,D031,72
INST003,2025,D032,101
INST003,2025,D033,139
INST003,2025,D034,77
INST003,2025,D035,58
INST003,2025,D036,44
INST003,2025,D037,227
INST003,2025,D038,310
INST003,2025,D039,108
INST003,2025,D040,121
INST003,2025,D041,101
INST003,2025,D042,188
INST003,2025,D043,113
INST003,2025,D044,134
INST003,2025,D045,93
INST003,2025,D046,177
INST003,2025,D047,276
INST003,2025,D048,116
INST003,2025,D049,51
INST003,2025,D050,37
INST003,2026,D001,762
INST003,2026,D002,653
INST003,2026,D003,357
INST003,2026,D004,214
INST003,2026,D005,416
INST003,2026,D006,291
INST003,2026,D007,361
INST003,2026,D008,335
INST003,2026,D009,174
INST003,2026,D010,166
INST003,2026,D011,108
INST003,2026,D012,342
INST003,2026,D013,160
INST003,2026,D014,235
INST003,2026,D015,448
INST003,2026,D016,550
INST003,2026,D017,212
INST003,2026,D018,374
INST003,2026,D019,284
INST003,2026,D020,387
INST003,2026,D021,158
INST003,2026,D022,162
INST003,2026,D023,297
INST003,2026,D024,97
INST003,2026,D025,83
INST003,2026,D026,59
INST003,2026,D027,150
INST003,2026,D028,125
INST003,2026,D029,89
INST003,2026,D030,108
INST003,2026,D031,70
INST003,2026,D032,121
INST003,2026,D033,171
INST003,2026,D034,82
INST003,2026,D035,79
INST003,2026,D036,59
INST003,2026,D037,180
INST003,2026,D038,340
INST003,2026,D039,110
INST003,2026,D040,177
INST003,2026,D041,121
INST003,2026,D042,202
INST003,2026,D043,101
INST003,2026,D044,148
INST003,2026,D045,100
INST003,2026,D046,197
INST003,2026,D047,369
INST003,2026,D048,108
INST003,2026,D049,52
INST003,2026,D050,35
INST004,2015,D001,961
INST004,2015,D002,637
INST004,2015,D003,384
INST004,2015,D004,236
INST004,2015,D005,385
INST004,2015,D006,253
INST004,2015,D007,352
INST004,2015,D008,258
INST004,2015,D009,139
INST004,2015,D010,173
INST004,2015,D011,87
INST004,2015,D012,281
INST004,2015,D013,158
INST004,2015,D014,305
INST004,2015,D015,454
INST004,2015,D016,531
INST004,2015,D017,209
INST004,2015,D018,367
INST004,2015,D019,391
INST004,2015,D020,409
INST004,2015,D021,129
INST004,2015,D022,134
INST004,2015,D023,257
INST004,2015,D024,70
INST004,2015,D025,68
INST004,2015,D026,59
INST004,2015,D027,108
INST004,2015,D028,116
INST004,2015,D029,71
INST004,2015,D030,97
INST004,2015,D031,94
INST004,2015,D032,103
INST004,2015,D033,175
INST004,2015,D034,58
INST004,2015,D035,68
INST004,2015,D036,51
INST004,2015,D037,83
INST004,2015,D038,238
INST004,2015,D039,111
INST004,2015,D040,139
INST004,2015,D041,96
INST004,2015,D042,232
INST004,2015,D043,104
INST004,2015,D044,111
INST004,2015,D045,68
INST004,2015,D046,187
INST004,2015,D047,280
INST004,2015,D048,134
INST004,2015,D049,42
INST004,2015,D050,34
INST004,2016,D001,892
INST004,2016,D002,660
INST004,2016,D003,376
INST004,2016,D004,207
INST004,2016,D005,337
INST004,2016,D006,263
INST004,2016,D007,432
INST004,2016,D008,273
INST004,2016,D009,146
INST004,2016,D010,196
INST004,2016,D011,112
INST004,2016,D012,270
INST004,2016,D013,143
INST004,2016,D014,298
INST004,2016,D015,371
INST004,2016,D016,499
INST004,2016,D017,200
INST004,2016,D018,331
INST004,2016,D019,341
INST004,2016,D020,376
INST004,2016,D021,111
INST004,2016,D022,151
INST004,2016,D023,245
INST004,2016,D024,68
INST004,2016,D025,71
INST004,2016,D026,67
INST004,2016,D027,101
INST004,2016,D028,130
INST004,2016,D029,91
INST004,2016,D030,87
INST004,2016,D031,81
INST004,2016,D032,111
INST004,2016,D033,133
INST004,2016,D034,72
INST004,2016,D035,72
INST004,2016,D036,53
INST004,2016,D037,98
INST004,2016,D038,320
INST004,2016,D039,133
INST004,2016,D040,150
INST004,2016,D041,79
INST004,2016,D042,190
INST004,2016,D043,80
INST004,2016,D044,145
INST004,2016,D045,95
INST004,2016,D046,134
INST004,2016,D047,362
INST004,2016,D048,105
INST004,2016,D049,46
INST004,2016,D050,44
INST004,2017,D001,997
INST004,2017,D002,691
INST004,2017,D003,389
INST004,2017,D004,250
INST004,2017,D005,335
INST004,2017,D006,307
INST004,2017,D007,486
INST004,2017,D008,302
INST004,2017,D009,179
INST004,2017,D010,196
INST004,2017,D011,102
INST004,2017,D012,355
INST004,2017,D013,141
INST004,2017,D014,248
INST004,2017,D015,467
INST004,2017,D016,508
INST004,2017,D017,274
INST004,2017,D018,297
INST004,2017,D019,281
INST004,2017,D020,304
INST004,2017,D021,123
INST004,2017,D022,179
INST004,2017,D023,255
INST004,2017,D024,84
INST004,2017,D025,94
INST004,2017,D026,60
INST004,2017,D027,117
INST004,2017,D028,121
INST004,2017,D029,98
INST004,2017,D030,100
INST004,2017,D031,70
INST004,2017,D032,131
INST004,2017,D033,162
INST004,2017,D034,83
INST004,2017,D035,77
INST004,2017,D036,40
INST004,2017,D037,93
INST004,2017,D038,246
INST004,2017,D039,102
INST004,2017,D040,156
INST004,2017,D041,108
INST004,2017,D042,171
INST004,2017,D043,110
INST004,2017,D044,120
INST004,2017,D045,74
INST004,2017,D046,148
INST004,2017,D047,364
INST004,2017,D048,110
INST004,2017,D049,50
INST004,2017,D050,38
INST004,2018,D001,935
INST004,2018,D002,619
INST004,2018,D003,427
INST004,2018,D004,228
INST004,2018,D005,333
INST004,2018,D006,252
INST004,2018,D007,367
INST004,2018,D008,346
INST004,2018,D009,152
INST004,2018,D010,173
INST004,2018,D011,84
INST004,2018,D012,404
INST004,2018,D013,177
INST004,2018,D014,339
INST004,2018,D015,494
INST004,2018,D016,499
INST004,2018,D017,256
INST004,2018,D018,407
INST004,2018,D019,423
INST004,2018,D020,411
INST004,2018,D021,152
INST004,2018,D022,158
INST004,2018,D023,248
INST004,2018,D024,73
INST004,2018,D025,81
INST004,2018,D026,75
INST004,2018,D027,127
INST004,2018,D028,156
INST004,2018,D029,78
INST004,2018,D030,102
INST004,2018,D031,96
INST004,2018,D032,139
INST004,2018,D033,175
INST004,2018,D034,91
INST004,2018,D035,70
INST004,2018,D036,43
INST004,2018,D037,96
INST004,2018,D038,264
INST004,2018,D039,136
INST004,2018,D040,180
INST004,2018,D041,117
INST004,2018,D042,179
INST004,2018,D043,112
INST004,2018,D044,112
INST004,2018,D045,77
INST004,2018,D046,183
INST004,2018,D047,338
INST004,2018,D048,157
INST004,2018,D049,44
INST004,2018,D050,47
INST004,2019,D001,889
INST004,2019,D002,672
INST004,2019,D003,478
INST004,2019,D004,202
INST004,2019,D005,431
INST004,2019,D006,224
INST004,2019,D007,510
INST004,2019,D008,391
INST004,2019,D009,147
INST004,2019,D010,229
INST004,2019,D011,103
INST004,2019,D012,311
INST004,2019,D013,162
INST004,2019,D014,260
INST004,2019,D015,557
INST004,2019,D016,532
INST004,2019,D017,289
INST004,2019,D018,331
INST004,2019,D019,369
INST004,2019,D020,369
INST004,2019,D021,125
INST004,2019,D022,174
INST004,2019,D023,260
INST004,2019,D024,72
INST004,2019,D025,103
INST004,2019,D026,68
INST004,2019,D027,148
INST004,2019,D028,162
INST004,2019,D029,82
INST004,2019,D030,92
INST004,2019,D031,89
INST004,2019,D032,108
INST004,2019,D033,149
INST004,2019,D034,70
INST004,2019,D035,81
INST004,2019,D036,53
INST004,2019,D037,105
INST004,2019,D038,261
INST004,2019,D039,121
INST004,2019,D040,148
INST004,2019,D041,118
INST004,2019,D042,217
INST004,2019,D043,110
INST004,2019,D044,140
INST004,2019,D045,78
INST004,2019,D046,196
INST004,2019,D047,391
INST004,2019,D048,146
INST004,2019,D049,51
INST004,2019,D050,37
INST004,2020,D001,772
INST004,2020,D002,755
INST004,2020,D003,425
INST004,2020,D004,259
INST004,2020,D005,380
INST004,2020,D006,301
INST004,2020,D007,366
INST004,2020,D008,275
INST004,2020,D009,202
INST004,2020,D010,230
INST004,2020,D011,114
INST004,2020,D012,393
INST004,2020,D013,154
INST004,2020,D014,344
INST004,2020,D015,437
INST004,2020,D016,578
INST004,2020,D017,214
INST004,2020,D018,356
INST004,2020,D019,354
INST004,2020,D020,419
INST004,2020,D021,151
INST004,2020,D022,186
INST004,2020,D023,265
INST004,2020,D024,88
INST004,2020,D025,71
INST004,2020,D026,72
INST004,2020,D027,107
INST004,2020,D028,144
INST004,2020,D029,81
INST004,2020,D030,116
INST004,2020,D031,71
INST004,2020,D032,140
INST004,2020,D033,190
INST004,2020,D034,89
INST004,2020,D035,82
INST004,2020,D036,45
INST004,2020,D037,1463
INST004,2020,D038,267
INST004,2020,D039,117
INST004,2020,D040,161
INST004,2020,D041,120
INST004,2020,D042,201
INST004,2020,D043,102
INST004,2020,D044,126
INST004,2020,D045,85
INST004,2020,D046,182
INST004,2020,D047,404
INST004,2020,D048,126
INST004,2020,D049,57
INST004,2020,D050,50
INST004,2021,D001,1024
INST004,2021,D002,771
INST004,2021,D003,360
INST004,2021,D004,213
INST004,2021,D005,384
INST004,2021,D006,235
INST004,2021,D007,360
INST004,2021,D008,295
INST004,2021,D009,179
INST004,2021,D010,191
INST004,2021,D011,119
INST004,2021,D012,367
INST004,2021,D013,184
INST004,2021,D014,255
INST004,2021,D015,498
INST004,2021,D016,439
INST004,2021,D017,237
INST004,2021,D018,411
INST004,2021,D019,434
INST004,2021,D020,399
INST004,2021,D021,117
INST004,2021,D022,148
INST004,2021,D023,314
INST004,2021,D024,103
INST004,2021,D025,91
INST004,2021,D026,58
INST004,2021,D027,157
INST004,2021,D028,132
INST004,2021,D029,106
INST004,2021,D030,101
INST004,2021,D031,98
INST004,2021,D032,136
INST004,2021,D033,171
INST004,2021,D034,66
INST004,2021,D035,62
INST004,2021,D036,48
INST004,2021,D037,2560
INST004,2021,D038,299
INST004,2021,D039,155
INST004,2021,D040,150
INST004,2021,D041,118
INST004,2021,D042,191
INST004,2021,D043,128
INST004,2021,D044,146
INST004,2021,D045,89
INST004,2021,D046,213
INST004,2021,D047,279
INST004,2021,D048,139
INST004,2021,D049,61
INST004,2021,D050,41
INST004,2022,D001,1090
INST004,2022,D002,689
INST004,2022,D003,491
INST004,2022,D004,187
INST004,2022,D005,352
INST004,2022,D006,353
INST004,2022,D007,459
INST004,2022,D008,330
INST004,2022,D009,217
INST004,2022,D010,197
INST004,2022,D011,118
INST004,2022,D012,392
INST004,2022,D013,138
INST004,2022,D014,328
INST004,2022,D015,567
INST004,2022,D016,600
INST004,2022,D017,230
INST004,2022,D018,317
INST004,2022,D019,420
INST004,2022,D020,437
INST004,2022,D021,161
INST004,2022,D022,170
INST004,2022,D023,233
INST004,2022,D024,73
INST004,2022,D025,85
INST004,2022,D026,69
INST004,2022,D027,125
INST004,2022,D028,125
INST004,2022,D029,80
INST004,2022,D030,99
INST004,2022,D031,94
INST004,2022,D032,124
INST004,2022,D033,149
INST004,2022,D034,78
INST004,2022,D035,61
INST004,2022,D036,57
INST004,2022,D037,1140
INST004,2022,D038,308
INST004,2022,D039,126
INST004,2022,D040,158
INST004,2022,D041,92
INST004,2022,D042,267
INST004,2022,D043,128
INST004,2022,D044,164
INST004,2022,D045,94
INST004,2022,D046,160
INST004,2022,D047,333
INST004,2022,D048,126
INST004,2022,D049,50
INST004,2022,D050,45
INST004,2023,D001,839
INST004,2023,D002,651
INST004,2023,D003,411
INST004,2023,D004,179
INST004,2023,D005,326
INST004,2023,D006,247
INST004,2023,D007,452
INST004,2023,D008,339
INST004,2023,D009,151
INST004,2023,D010,159
INST004,2023,D011,95
INST004,2023,D012,406
INST004,2023,D013,144
INST004,2023,D014,307
INST004,2023,D015,531
INST004,2023,D016,482
INST004,2023,D017,241
INST004,2023,D018,388
INST004,2023,D019,414
INST004,2023,D020,461
INST004,2023,D021,117
INST004,2023,D022,160
INST004,2023,D023,304
INST004,2023,D024,75
INST004,2023,D025,79
INST004,2023,D026,81
INST004,2023,D027,153
INST004,2023,D028,126
INST004,2023,D029,92
INST004,2023,D030,94
INST004,2023,D031,88
INST004,2023,D032,108
INST004,2023,D033,163
INST004,2023,D034,87
INST004,2023,D035,66
INST004,2023,D036,43
INST004,2023,D037,216
INST004,2023,D038,312
INST004,2023,D039,131
INST004,2023,D040,166
INST004,2023,D041,105
INST004,2023,D042,254
INST004,2023,D043,101
INST004,2023,D044,140
INST004,2023,D045,84
INST004,2023,D046,158
INST004,2023,D047,352
INST004,2023,D048,155
INST004,2023,D049,57
INST004,2023,D050,41
INST004,2024,D001,972
INST004,2024,D002,645
INST004,2024,D003,471
INST004,2024,D004,250
INST004,2024,D005,432
INST004,2024,D006,245
INST004,2024,D007,552
INST004,2024,D008,347
INST004,2024,D009,177
INST004,2024,D010,203
INST004,2024,D011,129
INST004,2024,D012,397
INST004,2024,D013,169
INST004,2024,D014,350
INST004,2024,D015,479
INST004,2024,D016,641
INST004,2024,D017,281
INST004,2024,D018,389
INST004,2024,D019,323
INST004,2024,D020,460
INST004,2024,D021,157
INST004,2024,D022,173
INST004,2024,D023,293
INST004,2024,D024,75
INST004,2024,D025,110
INST004,2024,D026,79
INST004,2024,D027,132
INST004,2024,D028,162
INST004,2024,D029,109
INST004,2024,D030,98
INST004,2024,D031,74
INST004,2024,D032,116
INST004,2024,D033,185
INST004,2024,D034,83
INST004,2024,D035,76
INST004,2024,D036,57
INST004,2024,D037,221
INST004,2024,D038,309
INST004,2024,D039,153
INST004,2024,D040,172
INST004,2024,D041,110
INST004,2024,D042,216
INST004,2024,D043,89
INST004,2024,D044,116
INST004,2024,D045,89
INST004,2024,D046,218
INST004,2024,D047,296
INST004,2024,D048,173
INST004,2024,D049,47
INST004,2024,D050,42
INST004,2025,D001,821
INST004,2025,D002,720
INST004,2025,D003,442
INST004,2025,D004,226
INST004,2025,D005,421
INST004,2025,D006,276
INST004,2025,D007,428
INST004,2025,D008,397
INST004,2025,D009,157
INST004,2025,D010,233
INST004,2025,D011,118
INST004,2025,D012,398
INST004,2025,D013,144
INST004,2025,D014,377
INST004,2025,D015,459
INST004,2025,D016,485
INST004,2025,D017,241
INST004,2025,D018,381
INST004,2025,D019,462
INST004,2025,D020,373
INST004,2025,D021,143
INST004,2025,D022,162
INST004,2025,D023,294
INST004,2025,D024,90
INST004,2025,D025,75
INST004,2025,D026,77
INST004,2025,D027,122
